Date;Contenu_retour;Source
22/06/2023;Bonjour j'ai oublié mon parapluie dans le train Compiègne Amiens (P23) arrivé en gare d'Amiens à 07h26. Train de 3 wagons j'étais dans celui du milieu. __;Facebook Les Usagers des TER Hauts de France
22/06/2023;"Bonjour
Depuis le début de l'année je voulais prendre le train de 12h02 à Méru direction Paris nord mais en gare (malgré que le train soit annoncé sur l'application) on m'a dit qu'il ne passait plus à cause d'une révision sur la ligne qui fait que SNCF avait supprimé deux horaires. Du coup je voulais savoir si c'est toujours le cas où si le train de 12h02 passera bien aujourd'hui à Méru ?
Merci beaucoup";Facebook Les Usagers des TER Hauts de France
22/06/2023;"Pour info
Le train Paris 18h04 à destination d'Amiens est bloqué à Breteuil faute d'alimentation électrique";Facebook Les Usagers des TER Hauts de France
22/06/2023;K13 : ça ne s’arrange pas… +30’ à l’aller, +40´ évolutif au retour. Et toujours pas de train à quai à 17h40;Facebook Les Usagers des TER Hauts de France
22/06/2023;Le K13 au départ de St-Quentin à 8h25 vers Paris (16454) a pris +20’ pour une avarie matériel, sur un Regio2N neuf… __;Facebook Les Usagers des TER Hauts de France
22/06/2023;Attention. Train au départ de Chambly vers Paris de 6h17 annulé.....;Facebook Les Usagers des TER Hauts de France
23/06/2023;"#Lille est très bien desservie en train pour la longue distance (Bruxelles, Londres, Lyon, Marseille, Paris), mais mal reliée à sa propre région des #HautsDeFrance __ #SNCF #TERHDF 
@Cbeaune";Twitter #TERHDF
23/06/2023;"Bonjour 
Lille Amiens 15h53, signalé à l'heure, parti avec 10 mn de retard,  bondé (train court), roule au pas après 5 mn de parcours...
Aucune information à bord…";Twitter @Fdhersin
23/06/2023;"toujours rien à #Longueau... c'est vraiment la gare la plus oublier par le Conseil Régional.
Mr Dhersin ça commence vraiment à me me chauffer les oreilles ce mépris envers cette gare.
Le but de la région est de fermé définitivement cette gare ?";Twitter @Fdhersin
23/06/2023;"Mon petit périple du jour ... 
Je voulais prendre le 7h22 Rouen > Amiens en gare de Poix. Panne un peu avant 6h30 qui me fait au final me décider a prendre la voiture. Pendant le trajet le retard se réduit et il est encore temps de bifurquer pour aller sur la gare, ce que je fais. Sauf qu'une fois à la gare je vois que les horaires dans l'affichage du trajet entier sont bugées. Que croire ? Où sera le train a 7h24 ? (Permiere capture)
Résultat je remonte en voiture. Et arrivé à Amiens je vois qu'en fait il est bien passé vers 7h30 a Poix ... Donc encore une fois aujourd'hui, j'ai grillé du gasoil, j'ai même pris le luxe de l'autoroute pour rattraper mon détour en gare ""faux espoir"". Et le prix de l'abonnement ...";Facebook Les Usagers des TER Hauts de France
24/06/2023;"bonjour le K16 quitte Amiens avec déjà des voyageurs debout… l’arrêt à Longueau va être sympa… une deuxième rame aurait été souhaitable 
Cc 
@Fdhersin";Twitter @Fdhersin
25/06/2023;"es ""gueus"" de l'Oise et du Val d'Oise ont créé Collectif des riverains du projet Ligne Grande Vitesse ""Survilliers-Roissy""";Twitter @Fdhersin
26/06/2023;"De l'importance de dire la vérité aux usagers des transports, 
@FDhersin
 
@MargauxRouchet
 
@marinetondelier
.

Dire la vérité contribue beaucoup à faire baisser la tension.";Twitter @Fdhersin
26/06/2023;"Chantilly-Gouvieux ce matin : aucun train pour la gare du Nord de 7h28 à 8h46, et le train de 8h46 est en retard de 10 mn. ""À nous de vous faire préférer le train"".";Facebook Groupe des usagers en colère des ter des hauts de France
26/06/2023;"Bonjour à tous. Aucun train ce matin entre 7h28  et 8h46 en gare de Chantilly pour Paris.
Les trains de 7h46, 58, 8h13,28 ne circulent pas.
Enjoy!";Facebook Les Usagers des TER Hauts de France
26/06/2023;"Gare d'hazebrouck 
L'accès par les escaliers voie 2 est à nouveau fermé ce matin 
L'ascenseur est fonctionnel";Facebook Les Usagers des TER Hauts de France
27/06/2023;"Lancement des billets TER été à 1 euro, ça va partir vite...Reportage ce matin en gare de Seclin de Martin Vanlaton et de Jean-Marc Vasco 
@mvanlaton
 
@FDhersin
 pour le 12/13 de France 3 Nord Pas-de-Calais";Twitter @Fdhersin
27/06/2023;Et pour les emplacements vélos, faudra encore partager l'espace avec des strapontins et donc créer des tensions entre voyageurs ?!?;Twitter @Fdhersin
27/06/2023;100€ d'amende pour un ter Calais Lille, j'ai demandé à l'agente de régler dans le train car je n'ai pas eu le temps de prendre le billet, j'ai 64 ans, en invalidité. Elle m'a dit qu'elle pouvait le faire mais à 50€ le billet, j'ai refusé, elle a mis 50€ de frais de dossier en plus. Merci la SNCF TER Hauts-de-France , vivement la concurrence et apprenez a vos agents a être aimable et compréhensif. De plus ,de la gare d'Audruicq où j'ai été contrôlé jusqu'à Lille, aucun autre contrôle de billet n'a été fait !!!;Facebook Groupe des usagers en colère des ter des hauts de France
28/06/2023;"Moi aussi j’ai testé la Regio #TERHDF  qui sent le neuf _____
C’est du confort TER correct, tout ce qui en dessous de ça devrait pas exister hors banlieue";Twitter #TERHDF
28/06/2023;"6€40 pour faire un aller retour Seclin - Lille en TER. (10' de trajet)
 
@SNCFVoyageurs
 véritable promoteur de la voiture individuelle et de la pollution. 
A quand des mesures pour inciter à des prix accessibles dans les transports en commun ? 
@FDhersin
 
@TERHDF";Twitter @Fdhersin
28/06/2023;effectivement c'est le bordel, il y a pleins de trains supprimés, et carrément un TGV qui fait terminus a Béthune ! Merci pour l'info Antoine.;Facebook Les Usagers des TER Hauts de France
28/06/2023;Encore un train court sur la ligne Paris Beauvais. Comme la chaleur semble être la raison de tous les problèmes accumulés sur la ligne depuis 1 mois voir plus, j imagine que la rame supplémentaire a du fondre au soleil. Merci encore pour ce grand moment de convivialité que vous allez nous offrir.;Facebook Les Usagers des TER Hauts de France
28/06/2023;La concurrence n'apportera rien de bon! Elle ne sera là que pour prendre le fric et c'est tout!;Facebook Les Usagers des TER Hauts de France
29/06/2023;"Bonsoir, des retards sont prévus à l’arrivée suite à un acte de vandalisme  au niveau de Pont de la Deûle. Les lignes concernées sont Amiens et Douai !
Bon courage et bonne soirée à vous.";Facebook Les Usagers des TER Hauts de France
30/06/2023;"Un nouvel accident de personne a fortement perturbé le trafic TER ce matin entre Hazebrouck et Lille, en voici les explications ...
#TERHDF";Twitter #TERHDF
30/06/2023;"Bonjour, j’ai trouvé cette photo dans le TER direction Lille flandres (pris a 13:23 à henin beaumont) , je l’ai laissé à sa place je pense que cette photo est importante pour quelqu’un, partagez svp 
@TERHDF
 #ter #terhdf #lille #photo #perdu";Twitter #TERHDF
30/06/2023;Après Cassel en 2018, Esquelbecq remporte le titre de village préféré des Français 2023, bravo ! 2 villages que vous pouvez aller visiter en TER via la ligne Lille-Dunkerque ! __;Facebook Les Usagers des TER Hauts de France
30/06/2023;"Bonjour à tout le monde!
Je voulais savoir si les usagers des TER Hauts-de-France sont au courant de la bonne nouvelle, il y aura des TER a petit prix, à partir de 1 euro.  C'est une très bonne nouvelle pour cet été, pour les gens souhaitant aller à la plage ou aux différents festivals de la région.
Je serai intéressée de faire un petit reportage radio pour RCF Hauts-de-France avec les témoignages qui vont profiter de cette offre. Si vous êtes partants n'hésitez pas de m'envoyer un mp ou commenter cette publication.
Merci à tous et bonne journée!";Facebook Les Usagers des TER Hauts de France
30/06/2023;Accident de personne sur Pérenchies ce matin vers 5h. Train détourné apparemment... je mise sur un retard de 30min à l'arrivée minimum.;Facebook Les Usagers des TER Hauts de France
30/06/2023;Ma destination est Bailleul. Les trains sont supprimés les uns après les autres. Ma solution : poser congés. J'avais du rab, et je ne sauve pas des vies, ça aide. C'est la première fois cette année que j'ai recours à cette solution;Facebook Les Usagers des TER Hauts de France
30/06/2023;Moi depuis le train de 6h15 d'hazebrouck...train détourné par Béthune et on n'est pas encore arrivé __;Facebook Les Usagers des TER Hauts de France
02/07/2023;"Bonsoir a tous. Vigilance : la ligne C40 passe en horaire « d’été » à partir de demain : 1 train sur 2 en moyenne __ 
+ les travaux sur l’A1 et sur le periph de Lille, belle galère en perspective…";Facebook Les Usagers des TER Hauts de France
02/07/2023;Merci pour l'information ! Ils ont pris de l'avance... Je pensais que ça commencerait dans une semaine, en même temps que les vacances scolaires. J'ai vérifié et pas mal de trains supprimés;Facebook Les Usagers des TER Hauts de France
02/07/2023;Merci....je viens de vérifier mon train et supprimer....quel galère.;Facebook Les Usagers des TER Hauts de France
02/07/2023;Les horaires d'été c'est à partir du 8 juillet jusqu'au 27 août inclus;Facebook Les Usagers des TER Hauts de France
02/07/2023;Encore n’importe quoi dans le K16 parti de ParisNord  à 18:02 au lieu de 17:49. Il ne cesse de ralentir ou s’arrêter en chemin sans aucune explication et aucun horaire fiable. Déjà au moins 40 mn de retard mais les horaires ne sont pas mis à jour sur l’assistant. En plus de ne pas respecter les horaires, on ne respecte pas les gens qui viennent chercher les voyageurs en gare.;Facebook Les Usagers des TER Hauts de France
02/07/2023;Bonjour je propose des trajets quotidiens en voiture de Chauny à Compiègne sur BlaBlaCar daily si ça peut aider des voyageurs en galère de train;Facebook Les Usagers des TER Hauts de France
04/07/2023;Bonjour, savez-vous comment signaler (ou plutôt re-re-re- signaler) la panne de l’unique composteur de mon arrêt (Maroeuil)? C’est en panne depuis des semaines. Je composte à la gare suivante (correspondance) mais bon….;Facebook Les Usagers des TER Hauts de France
05/07/2023;"Bonjour 
J'ai peut être égaré ma carte restaurant edenred dans le train Paris Nord Saint Quentin au départ de Paris à 15h37.
Si par hasard quelqu'un est tombé dessus .
Merci à vous";Facebook Groupe des usagers en colère des ter des hauts de France
05/07/2023;Bonjour a tous! Le train de 8h20 et celui de 8h35 ont disparu depuis quelques jours... Que se passe-t-il ? Ils sont supprimés pour quelques temps? Ou c'est exceptionnel ?;Facebook Les Usagers des TER Hauts de France
05/07/2023;Quand on a un compte sur l'appli assistance la moindre des choses c d'envoyer des notif/alerte pour prévenir! On ne sait rien de ce qui se passe et les horaires appli ne sont pas mises à jour __;Facebook Les Usagers des TER Hauts de France
05/07/2023;"Merci au conducteur du train de ce matin a 6h33 au départ de Méru qui avait 10 minutes de retard de l'avoir rattrapé et nous a permis d'arriver a l'heure a Paris Nord
Bonne journée à vous.";Facebook Les Usagers des TER Hauts de France
05/07/2023;il est important de se soutenir et restons zen et courtois;Facebook Les Usagers des TER Hauts de France
05/07/2023;"Bonjour, l'écran d'affichage des arrivées et départ de train à Poix de Picardie est en rade, sûrement avec les intempéries de cette nuit. Du coup aucune information en gare (je ne sais pas si la borne pour l'achat de ticket est impactée aussi). 
Pouvez vous le faire remonter ? Merci";Facebook Les Usagers des TER Hauts de France
05/07/2023;"Bonjour 
Je jette une bouteille a la mer.
J ai égaré ou perdu ma carte resto edenred dans le train de paris nord saint quantin hier .Il est parti a 15h37 si une âme charitable l'a retrouve.Je suis descendu à Creil .
Merci à vous";Facebook Les Usagers des TER Hauts de France
06/07/2023;Depuis quelques mois je note une amélioration sur la régularité et la qualité de service sur la ligne Amiens/Paris (j'espère que ça va durer). Le notez vous également ? Je pense important de le souligner comme nous soulignons les problèmes.;Twitter @Fdhersin
06/07/2023;"Quand c'est bien faut aussi savoir l'écrire et le dire.
Belles et confortables nouvelles rames sur le Amiens Pno de 6h38.
Ça donne le sourire avant d'aller bosser ____";Twitter @Fdhersin
06/07/2023;Bonjour, j'ai loupé un épisode ou le train de 18h05 Lille Valenciennes a été supprimé ? Je ne vois plus aucun train non plus de Valenciennes vers Lille le matin à 8 heures. Quelqu'un aurait il des informations ?;Facebook Groupe des usagers en colère des ter des hauts de France
06/07/2023;Motif évoqué : régulation du trafic. Retard pour assurer la distanciation entre les trains. On ne nous dit pas de quel train précédent on parle. Le direct ? Il est pourtant passer à l'heure !!;Facebook Groupe des usagers en colère des ter des hauts de France
06/07/2023;Mais pourquoi diable les sièges de nos trains sont-ils de moins en moins confortables ?;Facebook Les Usagers des TER Hauts de France
06/07/2023;Le mec qui choisit les trains en a rien a faire du confort,vu qu il prend pas le train tous les jours.;Facebook Les Usagers des TER Hauts de France
06/07/2023;Sièges conçus avec des ostéopathes qui n’ont aucune légitimité scientifique au lieu d’ergothérapeutes tout à fait compétents pour ce genre de travail.;Facebook Les Usagers des TER Hauts de France
06/07/2023;il y a 2 semaines j'ai pris un train belge pour aller de Lille à Roubaix, la différence est énorme. Dès qu'on entre dans le train, ça sent bon, c'est propre et les sièges sont confortables!!!;Facebook Les Usagers des TER Hauts de France
06/07/2023;ce sont des Playmobils qui conçoivent les sièges je pense;Facebook Les Usagers des TER Hauts de France
06/07/2023;Par rapport aux anciens VR2N c'est quand mieux, un siège n'était même pas suffisant pour une personne;Facebook Les Usagers des TER Hauts de France
06/07/2023;"Bonjour,
Pochette trouvée dans le PNO - Saint-Quentin cet après-midi (arrivée à St Quentin à 14h13)
Déposée aux objets trouvés de la gare de Saint Quentin.
Bonne soirée";Facebook Les Usagers des TER Hauts de France
06/07/2023;"Bonjour des informations pour le changement d horaires des congés sur le Beauvais Paris
?";Facebook Les Usagers des TER Hauts de France
08/07/2023;"TER Lille-Rouen HDF K45 blindé, parti avec 10 min de retard. Chaleur infernale dans la voiture, impossibilité d'ouvrir les fenêtres et ventilation... à l'air ambiant! J'espère que ça va se vider à Arras. Ces trains sont devenus des bétaillères. 
@TERHDFusagers";Twitter @TERHDFusagers
08/07/2023;Ça fais payer plus cher avec la carte ter;Twitter @Fdhersin
08/07/2023;"Quels solutions de substitution pour le dernier car ter supprimer pour Compiègne ?
@TERHDF
 
@Fdhersin";Twitter @Fdhersin
08/07/2023;Bonjour . Le train au départ  de Paris vers Boulogne  sur mer a 14h31 et surchargé avec un grand nom de de personnes avec des valises et des enfants  en bas âge.  Trouvez vous  normale cette situation  au 1er jour des vacances scolaires ? Quelle image de la sncf ?;Twitter @Fdhersin
08/07/2023;"E-Ter ce sont des milliers de billets de Train à 1euro ! Du 7 juillet au 27 août vous pouvez découvrir les Hauts-de-France à petit prix. Très beau lancement ce matin en gare d’Amiens. 
@SNCFVoyageurs
 
@xavierbertrand
 
@FDhersin
 
@CourrierPicard
 
@fbleupicardie
 
@WEO_TV
 
@F3Picardie";Twitter @Fdhersin
09/07/2023;"Bonjour, pouvez-vous m'aider à y répondre ?
1/ Question :
Un train à 20h et 21h ont un tarif à 1€, je réserve le second par précaution mais si j'arrive à avoir le précédent, puis-je le prendre ?
Par contre, je dois faire un screenshot avant car une fois les places d'1€ prises, je n'aurai plus la preuve que c'était bien le même tarif ?
2/ autre question :
Si je prends un billet à 10€, et que je le rate, le prochain est à 11.80 avec l'abonnement, puis-je  mettre la différence ou celui de 10€ est perdu ?
D'avance, merci !__";Facebook Les Usagers des TER Hauts de France
